time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16;bp17;bp18;bp19;bp20;bp21;bp22;bp23;bp24;bp25;bp26;bp27;bp28;bp29;bp30;bp31;bp32
0.73;videos/cuts_train/fall18.mp4;sitting;(86.49, 142.11);(85.26, 138.58);(85.82, 138.17);(86.43, 137.72);(84.8, 138.36);(85.05, 137.84);(85.36, 137.25);(91.07, 134.84);(90.16, 134.21);(91.83, 142.02);(91.26, 142.07);(116.53, 144.88);(108.47, 137.1);(124.48, 180.56);(113.62, 158.96);(101.83, 204.22);(100.53, 176.64);(96.59, 209.78);(97.13, 180.38);(94.02, 208.23);(95.91, 181.26);(95.74, 205.99);(97.33, 180.73);(151.15, 173.83);(143.22, 168.68);(109.85, 190.22);(114.91, 184.13);(137.9, 218.78);(139.84, 213.19);(144.93, 223.6);(147.1, 214.71);(129.25, 232.97);(133.56, 227.53)
0.77;videos/cuts_train/fall18.mp4;sitting;(84.07, 144.55);(82.58, 141.18);(83.16, 140.75);(83.79, 140.26);(82.16, 141.01);(82.43, 140.51);(82.78, 139.93);(88.33, 137.32);(87.34, 136.8);(89.65, 144.32);(89.09, 144.42);(114.97, 146.44);(106.17, 138.71);(121.31, 182.03);(110.71, 161.57);(98.69, 207.04);(96.53, 179.38);(93.65, 212.77);(92.82, 182.42);(91.2, 211.45);(91.44, 183.73);(92.67, 209.21);(92.93, 183.06);(150.33, 173.81);(142.03, 168.91);(110.59, 190.5);(114.89, 184.3);(137.94, 218.8);(139.99, 213.17);(145.06, 223.59);(147.38, 214.74);(129.74, 233.34);(133.83, 227.59)
0.8;videos/cuts_train/fall18.mp4;fall;(80.64, 146.57);(78.86, 143.41);(79.32, 143.1);(79.85, 142.77);(78.55, 143.06);(78.78, 142.56);(79.06, 142.02);(84.45, 140.18);(83.51, 139.21);(85.95, 146.53);(85.52, 146.58);(110.08, 148.22);(102.68, 138.95);(117.65, 184.18);(109.42, 161.63);(95.87, 209.76);(93.3, 181.19);(91.06, 215.39);(89.93, 184.49);(87.96, 213.88);(88.41, 186.07);(89.69, 211.58);(89.8, 185.64);(149.37, 173.78);(141.3, 168.47);(110.5, 189.98);(112.32, 180.76);(137.44, 218.78);(137.28, 212.46);(144.55, 223.47);(146.5, 212.87);(128.62, 233.34);(131.55, 226.16)
0.83;videos/cuts_train/fall18.mp4;fall;(78.18, 149.47);(75.98, 146.61);(76.28, 146.3);(76.65, 145.95);(75.95, 146.19);(76.21, 145.65);(76.52, 145.07);(80.78, 142.89);(80.44, 141.96);(83.26, 148.84);(83.2, 148.86);(105.32, 147.71);(99.71, 141.33);(113.09, 182.02);(103.93, 166.86);(91.54, 211.84);(88.17, 185.34);(86.07, 218.17);(84.39, 187.9);(83.62, 216.78);(83.35, 189.45);(85.17, 214.78);(84.84, 189.27);(147.67, 173.06);(139.78, 168.24);(109.13, 189.74);(110.64, 180.64);(137.75, 218.94);(135.68, 210.48);(145.43, 223.5);(144.15, 212.06);(127.76, 233.37);(127.55, 225.7)
0.87;videos/cuts_train/fall18.mp4;fall;(74.99, 153.35);(73.02, 150.2);(73.35, 149.81);(73.73, 149.41);(72.79, 149.94);(72.95, 149.39);(73.15, 148.81);(78.03, 145.74);(77.33, 145.04);(80.03, 152.5);(79.94, 152.69);(102.57, 149.56);(96.5, 143.59);(108.36, 185.7);(97.88, 170.28);(87.18, 214.66);(83.23, 188.85);(81.34, 221.98);(79.13, 191.7);(78.92, 220.52);(77.82, 192.44);(80.85, 217.88);(79.41, 192.34);(145.83, 172.14);(138.48, 167.83);(106.92, 190.26);(108.34, 181.64);(137.84, 219.07);(135.7, 211.34);(145.82, 223.53);(143.48, 212.35);(127.43, 233.54);(126.26, 227.03)
0.9;videos/cuts_train/fall18.mp4;fall;(70.07, 156.61);(68.64, 153.04);(69.06, 152.61);(69.53, 152.16);(68.33, 152.99);(68.52, 152.54);(68.76, 152.05);(74.42, 148.62);(73.33, 148.4);(75.11, 156.22);(74.78, 156.56);(99.43, 152.91);(91.58, 146.25);(103.22, 189.67);(93.89, 174.06);(81.68, 219.05);(78.85, 191.62);(76.71, 226.06);(75.27, 194.29);(73.82, 224.96);(74.09, 195.09);(75.96, 222.22);(75.6, 194.48);(142.94, 171.33);(135.46, 167.51);(105.78, 192.88);(106.3, 186.44);(138.08, 219.14);(135.34, 211.84);(146.55, 223.51);(143.62, 214.64);(127.45, 233.69);(126.42, 229.51)
0.93;videos/cuts_train/fall18.mp4;fall;(67.34, 159.46);(65.5, 156.31);(65.92, 155.91);(66.39, 155.48);(65.09, 156.18);(65.23, 155.69);(65.43, 155.12);(71.36, 151.73);(70.03, 150.96);(72.24, 158.94);(71.83, 158.95);(95.81, 157.46);(86.07, 145.77);(93.3, 192.05);(85.41, 173.26);(77.56, 221.6);(73.66, 192.6);(71.17, 229.73);(69.52, 196.88);(69.11, 228.0);(68.47, 198.5);(70.84, 225.88);(70.35, 198.09);(139.52, 170.33);(131.92, 166.08);(103.78, 192.87);(101.98, 187.8);(138.12, 219.02);(133.06, 211.58);(147.23, 222.7);(141.31, 214.26);(127.78, 233.69);(125.65, 229.79)
0.97;videos/cuts_train/fall18.mp4;fall;(65.18, 163.01);(62.94, 160.13);(63.29, 159.87);(63.69, 159.57);(62.68, 159.64);(62.86, 159.04);(63.06, 158.35);(68.27, 155.5);(67.03, 154.09);(70.01, 162.91);(69.78, 162.58);(93.58, 161.61);(82.36, 147.86);(87.46, 197.33);(79.48, 177.41);(69.87, 227.35);(68.33, 194.94);(64.83, 235.14);(64.04, 197.96);(62.9, 233.23);(63.38, 199.59);(64.61, 230.58);(65.4, 199.21);(136.5, 170.3);(127.59, 165.32);(101.31, 195.42);(96.73, 186.62);(137.82, 218.33);(125.82, 209.15);(147.12, 221.07);(133.51, 210.0);(127.62, 233.48);(118.64, 225.43)
1.0;videos/cuts_train/fall18.mp4;fall;(60.33, 165.41);(58.36, 162.74);(58.71, 162.46);(59.07, 162.14);(58.08, 162.31);(58.25, 161.74);(58.41, 161.11);(63.89, 157.86);(62.67, 156.7);(65.77, 165.49);(65.34, 165.09);(89.35, 163.77);(78.07, 149.3);(83.04, 199.21);(74.38, 180.4);(65.1, 230.47);(62.41, 199.48);(59.62, 237.09);(57.57, 202.56);(57.09, 234.0);(56.64, 204.33);(58.93, 231.61);(58.64, 204.41);(132.13, 170.35);(124.66, 165.14);(99.02, 198.02);(97.82, 188.3);(137.24, 218.13);(128.97, 209.4);(146.78, 220.33);(136.61, 210.82);(127.64, 233.48);(121.57, 225.74)
1.03;videos/cuts_train/fall18.mp4;fall;(56.5, 168.39);(54.65, 165.77);(55.04, 165.53);(55.46, 165.25);(54.24, 165.22);(54.37, 164.62);(54.51, 163.95);(60.11, 161.1);(58.76, 159.8);(61.87, 168.37);(61.32, 167.82);(85.18, 166.61);(74.01, 152.34);(79.94, 201.42);(69.61, 182.67);(63.86, 231.88);(56.37, 201.58);(58.08, 239.66);(51.61, 205.31);(55.39, 236.43);(50.82, 206.21);(57.22, 233.44);(53.1, 205.87);(129.45, 170.43);(123.31, 164.53);(98.15, 200.33);(96.51, 188.48);(136.09, 218.11);(128.22, 205.93);(145.76, 220.21);(135.54, 206.09);(127.51, 233.5);(122.85, 219.92)
1.07;videos/cuts_train/fall18.mp4;fall;(52.13, 172.73);(50.16, 170.14);(50.54, 169.89);(50.98, 169.63);(49.77, 169.44);(49.9, 168.73);(50.07, 167.96);(55.64, 165.18);(54.4, 163.28);(57.47, 172.28);(57.01, 171.58);(80.14, 170.0);(69.63, 154.79);(75.67, 203.54);(62.31, 183.13);(58.55, 235.53);(49.63, 205.31);(55.51, 243.75);(44.44, 208.71);(52.88, 240.39);(43.9, 209.66);(54.09, 237.57);(46.06, 209.16);(127.06, 170.76);(120.38, 164.72);(95.65, 203.29);(93.78, 191.67);(135.7, 218.14);(127.1, 207.28);(145.73, 220.22);(135.43, 207.89);(127.57, 233.9);(123.05, 221.54)
1.1;videos/cuts_train/fall18.mp4;fall;(47.34, 174.73);(45.12, 172.07);(45.57, 172.1);(46.07, 172.17);(44.66, 170.72);(44.81, 169.84);(45.03, 168.94);(50.4, 168.97);(49.34, 165.26);(52.84, 174.69);(52.48, 173.31);(73.63, 175.4);(64.51, 158.02);(69.09, 208.23);(57.12, 190.59);(55.85, 238.62);(41.75, 211.74);(53.96, 247.37);(36.56, 214.03);(51.44, 245.32);(36.31, 215.16);(52.78, 240.85);(38.52, 214.89);(124.69, 172.32);(118.33, 164.7);(93.69, 206.47);(89.81, 190.83);(133.97, 218.11);(124.45, 206.78);(143.86, 219.32);(133.43, 207.96);(127.48, 233.9);(123.37, 222.78)
1.13;videos/cuts_train/fall18.mp4;fall;(43.56, 180.52);(41.77, 177.3);(42.15, 177.04);(42.6, 176.79);(41.43, 176.34);(41.56, 175.42);(41.74, 174.52);(46.55, 173.03);(45.27, 170.52);(48.41, 179.95);(48.14, 179.08);(68.9, 178.71);(60.81, 164.07);(63.81, 211.86);(51.76, 196.72);(52.26, 241.53);(33.25, 217.51);(50.85, 249.89);(26.78, 221.01);(45.82, 243.78);(27.08, 222.01);(48.02, 241.52);(29.95, 221.04);(121.82, 174.06);(117.05, 164.81);(91.92, 209.11);(90.66, 192.64);(132.87, 218.12);(124.28, 207.43);(141.62, 218.84);(133.3, 208.22);(127.23, 234.11);(123.33, 222.88)
1.17;videos/cuts_train/fall18.mp4;fall;(40.02, 187.24);(38.38, 184.49);(38.73, 184.34);(39.12, 184.2);(38.02, 183.52);(38.08, 182.7);(38.17, 181.79);(42.37, 180.96);(40.85, 177.62);(44.15, 186.99);(43.83, 186.16);(63.21, 187.0);(54.74, 168.54);(58.72, 218.88);(46.17, 202.31);(48.97, 246.7);(28.61, 224.14);(48.35, 255.0);(22.33, 229.05);(43.86, 251.25);(21.82, 230.3);(45.9, 249.08);(24.48, 228.96);(117.51, 178.31);(113.83, 165.26);(88.82, 211.65);(90.14, 194.12);(130.91, 217.92);(121.3, 206.62);(138.67, 217.82);(130.76, 207.01);(125.99, 234.18);(122.43, 222.65)
1.2;videos/cuts_train/fall18.mp4;fall;(36.15, 192.12);(33.43, 189.07);(33.58, 188.82);(33.79, 188.6);(33.23, 188.3);(33.19, 187.52);(33.16, 186.7);(36.63, 184.93);(35.53, 182.19);(39.69, 191.6);(39.51, 190.71);(57.53, 190.93);(50.47, 172.08);(59.28, 222.67);(41.76, 205.62);(48.04, 246.56);(26.67, 233.0);(43.82, 253.32);(21.04, 238.39);(41.36, 249.72);(20.66, 240.67);(42.95, 247.08);(22.66, 239.25);(112.32, 180.77);(110.81, 165.4);(85.64, 213.71);(91.13, 197.48);(127.8, 217.02);(122.59, 206.94);(136.35, 216.14);(132.52, 207.59);(124.71, 234.16);(126.76, 222.72)
1.23;videos/cuts_train/fall18.mp4;fall;(28.27, 194.95);(25.53, 193.94);(25.77, 194.22);(26.07, 194.59);(25.35, 192.24);(25.32, 191.33);(25.29, 190.48);(28.88, 192.62);(27.48, 187.09);(32.22, 194.98);(32.12, 193.19);(50.28, 199.01);(43.05, 176.56);(58.35, 224.08);(40.97, 211.19);(53.33, 250.84);(29.68, 237.99);(50.37, 256.9);(24.32, 239.13);(47.46, 254.14);(24.48, 241.35);(48.66, 251.12);(27.57, 242.36);(105.16, 185.16);(102.3, 168.31);(80.16, 214.05);(89.32, 198.54);(123.04, 216.36);(120.06, 207.45);(132.26, 215.75);(133.38, 206.35);(122.72, 234.09);(126.36, 223.06)
1.27;videos/cuts_train/fall18.mp4;fall;(21.72, 203.96);(18.16, 202.89);(18.33, 202.78);(18.54, 202.77);(17.99, 202.15);(17.95, 201.55);(17.87, 201.02);(20.81, 199.46);(19.58, 197.07);(25.81, 202.28);(25.77, 201.77);(45.03, 203.56);(37.09, 181.98);(58.48, 225.69);(40.85, 215.53);(55.1, 252.15);(29.45, 239.95);(53.64, 257.61);(22.68, 239.0);(47.62, 255.07);(22.63, 241.9);(50.84, 252.67);(25.98, 242.34);(98.61, 190.19);(96.15, 173.66);(79.85, 220.01);(91.07, 196.84);(119.11, 216.45);(120.87, 207.54);(128.11, 215.86);(129.51, 206.78);(121.66, 233.65);(122.61, 225.26)
1.3;videos/cuts_train/fall18.mp4;fall;(17.14, 205.3);(13.71, 205.38);(13.8, 205.81);(13.93, 206.32);(13.55, 203.54);(13.48, 202.59);(13.41, 201.66);(15.75, 205.13);(15.23, 198.78);(20.6, 205.32);(20.71, 203.56);(38.61, 210.98);(32.62, 186.61);(56.59, 230.52);(38.58, 212.84);(54.94, 246.16);(32.45, 237.05);(54.76, 251.24);(29.86, 240.72);(50.76, 252.47);(29.28, 242.11);(51.84, 244.09);(31.47, 241.61);(95.73, 199.57);(94.11, 180.36);(84.42, 220.5);(105.52, 198.29);(119.55, 216.9);(132.63, 205.08);(125.95, 215.88);(139.25, 203.93);(122.16, 230.05);(132.71, 218.29)
1.33;videos/cuts_train/fall18.mp4;fall;(15.67, 210.46);(12.35, 210.38);(12.37, 210.89);(12.46, 211.49);(12.22, 208.21);(12.16, 207.2);(12.16, 206.3);(13.56, 210.82);(13.42, 203.3);(18.61, 210.88);(18.71, 208.42);(32.19, 218.46);(28.98, 188.96);(52.58, 234.0);(46.68, 208.33);(48.81, 243.72);(52.13, 221.92);(49.03, 246.08);(54.02, 224.76);(45.08, 243.33);(52.55, 226.49);(47.9, 240.05);(52.13, 226.7);(91.67, 207.06);(91.66, 186.39);(84.96, 220.94);(107.53, 199.99);(120.17, 219.96);(134.0, 204.3);(127.36, 218.74);(140.24, 202.99);(122.07, 230.11);(135.35, 214.86)
1.37;videos/cuts_train/fall18.mp4;fall;(16.66, 218.55);(12.7, 217.99);(12.76, 217.91);(12.85, 217.85);(12.44, 217.27);(12.34, 216.84);(12.23, 216.37);(14.29, 216.29);(13.73, 213.62);(20.07, 218.03);(19.86, 217.84);(29.06, 227.83);(27.43, 196.47);(45.07, 239.0);(49.89, 204.67);(47.38, 242.75);(65.35, 211.5);(47.54, 240.94);(68.41, 210.85);(45.35, 239.07);(67.89, 213.15);(46.67, 237.91);(67.2, 214.19);(89.65, 215.64);(87.05, 196.61);(75.53, 224.45);(87.11, 206.15);(107.72, 223.27);(108.68, 216.43);(115.31, 220.04);(113.26, 216.51);(106.84, 230.54);(110.65, 226.52)
1.4;videos/cuts_train/fall18.mp4;fallen;(4.52, 220.91);(1.04, 221.71);(1.2, 222.39);(1.42, 223.13);(1.45, 219.77);(1.53, 217.89);(1.77, 217.27);(3.35, 223.36);(2.71, 214.49);(6.85, 221.38);(8.68, 219.51);(23.81, 237.54);(20.01, 200.82);(50.15, 246.4);(50.0, 203.36);(50.98, 245.63);(59.01, 213.6);(55.23, 244.26);(60.12, 214.51);(53.09, 242.33);(58.88, 215.29);(52.91, 242.08);(58.84, 215.93);(84.96, 224.53);(85.67, 203.17);(75.84, 231.09);(89.22, 217.74);(112.97, 227.85);(114.21, 220.61);(121.4, 224.09);(119.96, 220.0);(112.57, 233.17);(116.11, 226.23)
0.0;videos/cuts_train/fall19.mp4;walk;(79.25, 95.34);(80.26, 92.93);(80.96, 92.8);(81.62, 92.69);(78.39, 93.11);(77.87, 93.11);(77.36, 93.1);(83.0, 93.37);(77.11, 93.76);(80.87, 97.28);(78.27, 97.3);(91.9, 105.7);(71.6, 107.17);(96.19, 121.25);(70.18, 122.12);(95.13, 135.55);(69.06, 136.05);(95.14, 140.89);(68.61, 140.83);(93.3, 140.76);(69.1, 140.34);(92.57, 139.24);(69.52, 138.76);(87.51, 140.05);(75.35, 139.92);(89.09, 163.46);(76.85, 162.93);(91.78, 185.54);(79.85, 185.53);(91.3, 187.47);(81.56, 187.8);(93.23, 193.89);(78.22, 192.9)
0.03;videos/cuts_train/fall19.mp4;walk;(79.26, 95.56);(80.27, 93.09);(80.97, 92.95);(81.64, 92.84);(78.39, 93.3);(77.87, 93.31);(77.36, 93.31);(83.0, 93.46);(77.12, 93.87);(80.95, 97.32);(78.27, 97.36);(91.91, 105.69);(71.6, 107.16);(95.96, 121.25);(70.01, 122.23);(95.13, 135.79);(68.88, 136.09);(95.17, 141.07);(68.37, 141.1);(93.41, 140.86);(68.93, 140.42);(92.68, 139.29);(69.43, 138.77);(87.53, 139.83);(75.46, 139.65);(88.95, 163.35);(76.66, 162.79);(91.75, 185.65);(79.68, 185.58);(91.25, 187.85);(81.32, 188.13);(93.05, 193.55);(77.84, 192.63)
0.07;videos/cuts_train/fall19.mp4;walk;(79.05, 95.8);(80.08, 93.27);(80.79, 93.13);(81.48, 93.01);(78.19, 93.51);(77.68, 93.52);(77.18, 93.52);(82.86, 93.58);(77.06, 94.0);(80.83, 97.43);(78.05, 97.48);(91.84, 105.68);(71.57, 107.15);(95.62, 121.26);(69.86, 122.23);(95.12, 135.84);(68.63, 136.09);(95.22, 141.08);(68.09, 141.13);(93.54, 140.86);(68.67, 140.43);(92.79, 139.29);(69.2, 138.74);(87.51, 139.71);(75.47, 139.5);(88.85, 163.29);(76.43, 162.75);(91.68, 185.81);(79.54, 185.67);(91.15, 188.26);(81.11, 188.36);(92.86, 193.42);(77.58, 192.42)
0.1;videos/cuts_train/fall19.mp4;walk;(78.69, 95.81);(79.75, 93.27);(80.48, 93.13);(81.18, 93.01);(77.86, 93.52);(77.34, 93.53);(76.85, 93.53);(82.57, 93.6);(76.79, 94.02);(80.48, 97.44);(77.66, 97.49);(91.57, 105.67);(71.3, 107.16);(95.35, 121.25);(69.56, 122.32);(95.07, 135.9);(68.41, 136.08);(95.22, 141.12);(67.82, 141.13);(93.55, 140.9);(68.39, 140.42);(92.79, 139.3);(68.94, 138.72);(87.42, 139.61);(75.45, 139.42);(88.68, 163.24);(76.21, 162.7);(91.6, 185.9);(79.48, 185.72);(91.06, 188.45);(81.03, 188.46);(92.7, 193.39);(77.39, 192.36)
0.13;videos/cuts_train/fall19.mp4;walk;(78.08, 95.77);(79.2, 93.21);(79.94, 93.07);(80.64, 92.97);(77.39, 93.46);(76.89, 93.49);(76.41, 93.5);(82.06, 93.6);(76.39, 94.01);(79.79, 97.4);(77.09, 97.46);(91.18, 105.65);(70.94, 107.22);(95.27, 121.24);(69.25, 122.59);(95.06, 135.98);(68.23, 136.19);(95.23, 141.16);(67.65, 141.41);(93.57, 140.97);(68.2, 140.76);(92.81, 139.38);(68.72, 138.97);(87.38, 139.54);(75.43, 139.37);(88.47, 163.18);(75.92, 162.6);(91.5, 185.9);(79.44, 185.72);(90.96, 188.42);(81.01, 188.46);(92.55, 193.36);(77.29, 192.3)
0.17;videos/cuts_train/fall19.mp4;walk;(77.76, 95.76);(78.87, 93.18);(79.6, 93.04);(80.29, 92.95);(77.07, 93.44);(76.56, 93.47);(76.07, 93.49);(81.7, 93.6);(76.02, 94.01);(79.35, 97.39);(76.7, 97.46);(90.88, 105.66);(70.63, 107.28);(95.14, 121.24);(68.97, 122.74);(95.06, 135.99);(68.02, 136.22);(95.26, 141.16);(67.41, 141.49);(93.6, 140.98);(67.98, 140.86);(92.83, 139.38);(68.48, 139.07);(87.29, 139.52);(75.37, 139.35);(88.16, 163.21);(75.71, 162.53);(91.24, 185.98);(79.23, 185.72);(90.55, 188.51);(80.82, 188.46);(92.42, 193.39);(77.14, 192.28)
0.2;videos/cuts_train/fall19.mp4;walk;(77.5, 95.77);(78.61, 93.18);(79.34, 93.05);(80.04, 92.95);(76.77, 93.44);(76.25, 93.46);(75.75, 93.48);(81.44, 93.62);(75.67, 94.0);(79.02, 97.4);(76.36, 97.49);(90.63, 105.66);(70.41, 107.33);(95.09, 121.25);(68.7, 122.92);(95.12, 136.01);(67.64, 136.52);(95.36, 141.16);(67.0, 141.77);(93.72, 140.98);(67.67, 141.25);(92.93, 139.39);(68.16, 139.56);(87.19, 139.52);(75.32, 139.36);(87.93, 163.22);(75.51, 162.5);(90.99, 186.13);(79.03, 185.66);(90.21, 188.66);(80.65, 188.45);(92.29, 193.47);(77.04, 192.22)
0.23;videos/cuts_train/fall19.mp4;walk;(77.2, 95.81);(78.28, 93.21);(79.0, 93.09);(79.71, 93.0);(76.44, 93.46);(75.92, 93.48);(75.42, 93.5);(81.08, 93.66);(75.37, 94.02);(78.66, 97.46);(76.06, 97.56);(90.46, 105.67);(70.16, 107.39);(95.07, 121.25);(68.39, 123.14);(95.21, 136.02);(67.26, 136.77);(95.47, 141.16);(66.56, 142.04);(93.87, 140.98);(67.32, 141.57);(93.09, 139.39);(67.81, 139.88);(87.18, 139.5);(75.32, 139.36);(87.75, 163.13);(75.39, 162.44);(90.59, 186.13);(79.04, 185.62);(89.69, 188.68);(80.65, 188.45);(92.12, 193.48);(77.05, 192.15)
0.27;videos/cuts_train/fall19.mp4;walk;(76.99, 95.79);(78.06, 93.21);(78.78, 93.09);(79.48, 92.99);(76.2, 93.44);(75.66, 93.47);(75.16, 93.49);(80.78, 93.66);(75.08, 94.02);(78.44, 97.45);(75.84, 97.56);(90.26, 105.69);(69.91, 107.46);(95.08, 121.24);(68.15, 123.29);(95.42, 136.0);(66.85, 136.92);(95.68, 141.13);(66.1, 142.21);(94.13, 140.96);(66.94, 141.78);(93.35, 139.37);(67.43, 140.1);(87.18, 139.41);(75.38, 139.37);(87.72, 162.98);(75.4, 162.44);(90.32, 185.99);(79.11, 185.63);(89.36, 188.63);(80.7, 188.46);(91.86, 193.47);(77.11, 192.16)
0.3;videos/cuts_train/fall19.mp4;walk;(76.84, 95.79);(77.87, 93.21);(78.57, 93.09);(79.24, 93.0);(76.08, 93.44);(75.55, 93.47);(75.06, 93.49);(80.43, 93.68);(74.91, 94.02);(78.21, 97.45);(75.65, 97.56);(90.1, 105.7);(69.67, 107.48);(95.07, 121.26);(67.96, 123.34);(95.57, 136.13);(66.66, 137.1);(95.82, 141.23);(65.9, 142.41);(94.38, 141.12);(66.77, 141.99);(93.58, 139.67);(67.28, 140.32);(87.16, 139.34);(75.39, 139.37);(87.34, 162.82);(75.35, 162.4);(89.65, 185.88);(79.11, 185.64);(88.48, 188.47);(80.65, 188.45);(91.15, 193.46);(77.17, 192.17)
0.33;videos/cuts_train/fall19.mp4;walk;(76.65, 95.84);(77.66, 93.24);(78.34, 93.13);(79.0, 93.05);(75.89, 93.46);(75.37, 93.48);(74.88, 93.5);(80.12, 93.71);(74.69, 94.04);(77.97, 97.51);(75.44, 97.6);(89.87, 105.7);(69.42, 107.48);(95.01, 121.27);(67.81, 123.33);(95.73, 136.48);(66.52, 137.24);(95.96, 141.66);(65.77, 142.48);(94.63, 141.7);(66.63, 142.09);(93.82, 140.38);(67.15, 140.47);(87.15, 139.23);(75.44, 139.37);(86.94, 162.69);(75.36, 162.4);(88.91, 185.65);(79.17, 185.62);(88.0, 187.87);(80.65, 188.34);(90.0, 193.4);(77.44, 192.17)
0.37;videos/cuts_train/fall19.mp4;walk;(76.47, 95.89);(77.44, 93.28);(78.1, 93.17);(78.73, 93.09);(75.7, 93.48);(75.18, 93.5);(74.69, 93.52);(79.8, 93.74);(74.47, 94.06);(77.72, 97.53);(75.23, 97.64);(89.66, 105.7);(69.08, 107.48);(94.98, 121.31);(67.57, 123.34);(95.85, 137.28);(66.25, 137.59);(96.01, 142.35);(65.52, 142.73);(94.7, 142.48);(66.38, 142.43);(93.91, 141.35);(66.92, 140.89);(87.1, 139.27);(75.46, 139.42);(86.5, 163.0);(75.37, 162.89);(88.29, 185.73);(79.15, 185.65);(87.48, 187.88);(80.44, 188.33);(89.36, 193.43);(77.77, 192.22)
0.4;videos/cuts_train/fall19.mp4;walk;(76.03, 95.89);(76.97, 93.28);(77.62, 93.17);(78.25, 93.09);(75.31, 93.48);(74.81, 93.5);(74.34, 93.52);(79.42, 93.75);(74.21, 94.07);(77.31, 97.53);(74.88, 97.63);(89.5, 105.7);(68.82, 107.55);(94.94, 121.33);(67.1, 123.41);(95.98, 137.54);(65.57, 138.07);(96.17, 142.67);(64.97, 143.09);(94.84, 142.83);(65.88, 142.86);(94.05, 141.7);(66.44, 141.41);(87.04, 139.31);(75.45, 139.47);(86.19, 163.08);(75.38, 163.26);(87.8, 185.34);(79.2, 185.66);(87.21, 186.9);(80.46, 188.25);(88.16, 193.32);(78.23, 192.44)
0.43;videos/cuts_train/fall19.mp4;walk;(75.54, 95.9);(76.46, 93.29);(77.06, 93.18);(77.66, 93.1);(74.94, 93.48);(74.49, 93.5);(74.06, 93.52);(78.96, 93.76);(74.05, 94.08);(76.78, 97.54);(74.49, 97.65);(89.41, 105.71);(68.49, 107.61);(94.87, 121.5);(66.89, 123.44);(96.1, 137.96);(65.26, 138.47);(96.38, 142.93);(64.87, 143.55);(94.95, 143.11);(65.75, 143.36);(94.15, 141.99);(66.3, 141.88);(86.96, 139.38);(75.44, 139.56);(85.78, 163.55);(75.45, 163.57);(87.49, 185.74);(79.26, 185.69);(87.21, 187.47);(80.46, 188.24);(86.2, 193.49);(78.37, 192.62)
0.47;videos/cuts_train/fall19.mp4;walk;(75.54, 96.07);(76.42, 93.43);(77.01, 93.31);(77.6, 93.21);(74.88, 93.61);(74.41, 93.61);(73.96, 93.61);(78.81, 93.79);(73.85, 94.13);(76.8, 97.65);(74.47, 97.76);(89.28, 105.71);(68.11, 107.65);(94.8, 121.65);(66.51, 123.47);(96.16, 138.21);(64.9, 138.81);(96.47, 143.12);(64.71, 143.92);(95.0, 143.31);(65.65, 143.76);(94.19, 142.16);(66.18, 142.27);(86.85, 139.38);(75.43, 139.58);(85.34, 163.78);(75.59, 163.6);(86.5, 185.96);(79.28, 185.69);(86.51, 187.71);(80.43, 188.22);(85.1, 193.62);(78.56, 192.67)
0.5;videos/cuts_train/fall19.mp4;walk;(75.62, 96.07);(76.56, 93.43);(77.17, 93.31);(77.77, 93.21);(74.98, 93.61);(74.51, 93.6);(74.05, 93.6);(78.98, 93.79);(73.84, 94.12);(76.91, 97.64);(74.58, 97.73);(89.29, 105.73);(67.86, 107.62);(94.7, 121.81);(66.18, 123.46);(96.15, 138.68);(64.79, 138.83);(96.47, 143.45);(64.64, 143.98);(95.0, 143.75);(65.62, 143.8);(94.18, 142.52);(66.13, 142.3);(86.65, 139.31);(75.4, 139.55);(84.87, 163.76);(75.82, 163.56);(85.01, 186.05);(79.5, 185.87);(85.36, 188.01);(80.55, 188.4);(83.28, 193.82);(78.85, 193.23)
0.53;videos/cuts_train/fall19.mp4;walk;(75.83, 96.11);(76.66, 93.48);(77.27, 93.36);(77.87, 93.26);(75.0, 93.65);(74.56, 93.64);(74.11, 93.63);(79.07, 93.79);(73.85, 94.13);(77.15, 97.66);(74.65, 97.74);(89.32, 105.77);(67.64, 107.6);(94.66, 121.99);(65.8, 123.45);(96.14, 139.16);(64.59, 138.85);(96.55, 143.94);(64.38, 143.93);(95.07, 144.36);(65.53, 143.72);(94.23, 142.98);(66.05, 142.23);(86.57, 139.31);(75.39, 139.56);(84.73, 163.76);(75.97, 163.53);(84.57, 186.12);(79.55, 185.89);(84.98, 188.27);(80.55, 188.39);(82.75, 194.02);(78.93, 193.38)
0.57;videos/cuts_train/fall19.mp4;walk;(76.54, 96.14);(77.28, 93.54);(77.9, 93.41);(78.48, 93.31);(75.42, 93.69);(74.82, 93.67);(74.27, 93.66);(79.32, 93.8);(73.89, 94.13);(77.9, 97.68);(75.12, 97.75);(89.33, 105.81);(67.59, 107.59);(94.65, 122.0);(65.63, 123.43);(96.13, 139.19);(64.52, 138.78);(96.54, 144.16);(64.25, 143.86);(95.07, 144.58);(65.4, 143.63);(94.22, 143.08);(65.95, 142.13);(86.56, 139.34);(75.38, 139.65);(84.51, 164.15);(76.0, 163.56);(84.52, 186.73);(79.55, 185.88);(85.09, 188.92);(80.55, 188.1);(82.15, 194.64);(78.69, 193.35)
